time_s,mocap_time_s,vehicle_id,x_m,y_m,z_m,yaw_rad,target_vx_mps,target_vy_mps,target_vz_mps,measured_vx_mps,measured_vy_mps,measured_vz_mps,target_heading_rad,target_speed_mps,measured_speed_mps,speed_command_mps,angle_command,front_left_command,front_right_command,rear_left_command,rear_right_command,command_sent
9.123882,1788759873.245428324,car4,-0.049752,-0.171896,0.131447,-0.054651,0.220204,0.027098,0.000000,0.221517,0.049951,0.000604,0.000000,0.221865,0.227079,0.000000,0.000000,25.169229,85.024027,80.651920,29.541336,1
9.123882,1788759873.245428324,car5,-0.024341,0.362186,0.127176,0.107787,0.179796,-0.027098,0.000000,0.180381,-0.076235,0.004790,0.000000,0.181827,0.195830,0.000000,0.000000,59.574178,5.086278,13.709232,50.951224,1
9.325583,1788759873.445470572,car4,-0.008093,-0.162088,0.131128,0.064175,0.200000,0.000000,0.000000,0.190729,0.048942,-0.002255,0.000000,0.200000,0.196908,0.000000,0.000000,43.307108,62.675418,67.809444,38.173082,1
9.325583,1788759873.445470572,car5,0.003336,0.351291,0.126318,0.057236,0.200000,0.000000,0.000000,0.142808,-0.052898,-0.003194,0.000000,0.200000,0.152290,0.000000,0.000000,60.098198,28.488812,33.067671,55.519339,1
9.527356,1788759873.645383358,car4,0.054436,-0.155028,0.130688,0.057784,0.200000,0.000000,0.000000,0.349055,0.039441,-0.001885,0.000000,0.200000,0.351276,0.000000,0.000000,18.863238,40.601138,45.223874,14.240502,1
9.527356,1788759873.645383358,car5,0.038737,0.344579,0.125218,-0.038969,0.200000,0.000000,0.000000,0.189723,-0.043774,-0.006428,0.000000,0.200000,0.194708,0.000000,0.000000,46.154175,33.532322,30.414818,49.271678,1
9.729272,1788759873.845469236,car4,0.104380,-0.148485,0.129910,0.017171,0.186417,-0.009114,0.000000,0.262480,0.032976,-0.002337,0.000000,0.186640,0.264543,0.000000,0.000000,20.368984,40.593251,40.593251,20.368984,1
9.729272,1788759873.845469236,car5,0.087377,0.340106,0.126058,-0.079520,0.213583,0.009114,0.000000,0.237049,-0.024944,0.003470,0.000000,0.213777,0.238358,0.000000,0.000000,39.161372,37.534274,31.172660,45.522986,1
9.931204,1788759874.045467615,car4,0.141761,-0.147207,0.130032,-0.099420,0.202531,-0.014931,0.000000,0.188911,0.010619,-0.000632,0.000000,0.203081,0.189210,0.000000,0.000000,25.716516,61.978183,54.024575,33.670124,1
9.931204,1788759874.045467615,car5,0.144929,0.334107,0.125790,-0.064043,0.197469,0.014931,0.000000,0.284270,-0.027371,-0.001980,0.000000,0.198033,0.285584,0.000000,0.000000,28.765279,30.660568,24.425847,35.000000,1
10.133114,1788759874.255510330,car4,0.190488,-0.147708,0.129518,-0.008130,0.205402,-0.016088,0.000000,0.227495,-0.002979,-0.001812,0.000000,0.206031,0.227514,0.000000,0.000000,28.905078,50.421529,50.421529,28.905078,1
10.133114,1788759874.255510330,car5,0.197251,0.332151,0.125260,-0.003896,0.194598,0.016088,0.000000,0.244872,-0.011459,-0.003829,0.000000,0.195262,0.245140,0.000000,0.000000,35.000000,26.445070,26.445070,35.000000,1
10.334957,1788759874.455701113,car4,0.236740,-0.145358,0.129418,0.047177,0.197257,-0.017952,0.000000,0.228307,0.010234,-0.000850,0.000000,0.198072,0.228536,0.000000,0.000000,31.219982,38.626733,42.400930,27.445785,1
10.334957,1788759874.455701113,car5,0.233305,0.332163,0.125697,0.050875,0.202743,0.017952,0.000000,0.177408,0.001303,0.001384,0.000000,0.203537,0.177413,0.000000,0.000000,42.360078,27.380434,31.450462,38.290050,1
10.536552,1788759874.656069517,car4,0.288203,-0.141867,0.129036,0.005726,0.190647,-0.019298,0.000000,0.304905,0.018743,-0.001164,0.000000,0.191621,0.305481,0.000000,0.000000,23.125279,35.000000,35.000000,23.125279,1
10.536552,1788759874.656069517,car5,0.276483,0.333951,0.125004,0.064470,0.209353,0.019298,0.000000,0.255814,0.009546,-0.002331,0.000000,0.210241,0.255992,0.000000,0.000000,35.000000,18.923921,24.135588,29.788333,1
10.738305,1788759874.855460882,car4,0.320373,-0.140242,0.129276,0.065756,0.204115,-0.018633,0.000000,0.170763,0.008944,0.000187,0.000000,0.204963,0.170997,0.000000,0.000000,40.102487,37.267456,42.527942,34.842002,1
10.738305,1788759874.855460882,car5,0.325526,0.336422,0.125667,0.039843,0.195885,0.018633,0.000000,0.243850,0.012497,0.001755,0.000000,0.196769,0.244170,0.000000,0.000000,35.000000,19.930238,23.848312,31.081926,1
10.940122,1788759875.055450678,car4,0.357227,-0.138282,0.129470,0.027583,0.207230,-0.018464,0.000000,0.181610,0.008473,0.000172,0.000000,0.208051,0.181808,0.000000,0.000000,39.088441,42.357502,42.357502,39.088441,1
